#time (s),dt,v (m/s),w (rad/s),uvv,uvw,uwv,uww
38.1,0.1,0.013548516534646,0.019060441364156,0.003,0,0,0.003
38.2,0.1,-0.0221428020451,0.074882597959019,0.003,0,0,0.003
38.3,0.1,0.04895988423419,-0.018945965983231,0.003,0,0,0.003
38.4,0.1,0.013502394882076,-0.020847614250055,0.003,0,0,0.003
38.5,0.1,-0.003741781830763,-0.055781627285191,0.003,0,0,0.003
38.6,0.1,0.054135522319809,0.078326796074185,0.003,0,0,0.003
38.7,0.1,-0.056395899345238,-0.010573607352125,0.003,0,0,0.003
38.8,0.1,0.063360706567459,-0.04315597011493,0.003,0,0,0.003
38.9,0.1,0.040490670960053,0.013428485502689,0.003,0,0,0.003
39,0.1,0.077921897823594,-0.010217004269695,0.003,0,0,0.003
39.1,0.1,-0.035370149179235,-0.021403053708309,0.003,0,0,0.003
39.2,0.1,-0.015044241545468,-0.005480527001622,0.003,0,0,0.003
39.3,0.1,-0.040743984650651,0.104886097861499,0.003,0,0,0.003
39.4,0.1,0.040454210349251,0.038715623691558,0.003,0,0,0.003
39.5,0.1,-0.141623139206349,0.054616791830535,0.003,0,0,0.003
39.6,0.1,0.086251174426557,-0.02136750168453,0.003,0,0,0.003
39.7,0.1,-0.048756665368741,0.027402492103244,0.003,0,0,0.003
39.8,0.1,0.130894387003831,-0.032159644382003,0.003,0,0,0.003
39.9,0.1,0.013681888192186,0.039597734345217,0.003,0,0,0.003
40,0.1,-0.047718569983368,0.028646405958613,0.003,0,0,0.003
40.1,0.1,-0.011763756317941,0.002794571748151,0.003,0,0,0.003
40.2,0.1,0.027630141603642,-0.061447542164488,0.003,0,0,0.003
40.3,0.1,-0.068047108428079,0.046726131619773,0.003,0,0,0.003
40.4,0.1,-0.000403027084957,-0.05642615221365,0.003,0,0,0.003
40.5,0.1,0.042529256492815,0.04183521805412,0.003,0,0,0.003
40.6,0.1,-0.07679617524762,0.068639629745194,0.003,0,0,0.003
40.7,0.1,0.002826025063326,0.085772593451641,0.003,0,0,0.003
40.8,0.1,0.045222137270385,-0.007632953499858,0.003,0,0,0.003
40.9,0.1,0.025307793012122,-0.073017973806711,0.003,0,0,0.003
41,0.1,0.013327574041855,-0.025068257667713,0.003,0,0,0.003
41.1,0.1,0.079988953136652,0.040909859238963,0.003,0,0,0.003
41.2,0.1,0.034560256767401,0.07062468723715,0.003,0,0,0.003
41.3,0.1,0.007238888085955,0.036580001688976,0.003,0,0,0.003
41.4,0.1,-0.024781025238195,0.101293910718815,0.003,0,0,0.003
41.5,0.1,0.070684065358178,-0.025602090864158,0.003,0,0,0.003
41.6,0.1,0.064105278777889,0.049250272081311,0.003,0,0,0.003
41.7,0.1,-0.123681076338803,-0.084573666712596,0.003,0,0,0.003
41.8,0.1,-0.013615513142205,0.013165032625334,0.003,0,0,0.003
41.9,0.1,-0.003302124459041,0.000831126983133,0.003,0,0,0.003
42,0.1,-0.032042042617682,0.00798989599039,0.003,0,0,0.003
42.1,0.1,0.055286573449328,0.023573841856993,0.003,0,0,0.003
42.2,0.1,-0.098677358059265,0.036782700183461,0.003,0,0,0.003
42.3,0.1,0.130115706218732,-0.017725344177485,0.003,0,0,0.003
42.4,0.1,0.026896354629741,0.034574260849455,0.003,0,0,0.003
42.5,0.1,0.055150154029517,-0.042007326671186,0.003,0,0,0.003
42.6,0.1,0.074216023336267,-0.031058373799712,0.003,0,0,0.003
42.7,0.1,-0.065408384322838,-0.017422193851464,0.003,0,0,0.003
42.8,0.1,0.02942758539018,0.016726996873323,0.003,0,0,0.003
42.9,0.1,0.102302736720389,0.056918347389941,0.003,0,0,0.003
43,0.1,0.016153357373237,-0.012169948911434,0.003,0,0,0.003
43.1,0.1,0.002106819029835,-0.026948906416517,0.003,0,0,0.003
43.2,0.1,-0.011246460584462,-0.000884224023292,0.003,0,0,0.003
43.3,0.1,-0.002334343466277,-0.013762612166609,0.003,0,0,0.003
43.4,0.1,-0.048903385846373,-0.104706792350991,0.003,0,0,0.003
43.5,0.1,0.087015114912308,0.018515321031742,0.003,0,0,0.003
43.6,0.1,-0.014427068392838,-0.062153508160181,0.003,0,0,0.003
43.7,0.1,-0.038252753293077,0.046208805672078,0.003,0,0,0.003
43.8,0.1,0.02607133938403,0.055940552347196,0.003,0,0,0.003
43.9,0.1,-0.005158655281233,0.107964106761464,0.003,0,0,0.003
44,0.1,0.059215517899385,-0.004913744727143,0.003,0,0,0.003
44.1,0.1,0.098945478508978,-0.009961710914542,0.003,0,0,0.003
44.2,0.1,0.074024521366539,0.033674053510676,0.003,0,0,0.003
44.3,0.1,-0.090373554271975,0.031001172587929,0.003,0,0,0.003
44.4,0.1,0.016589524842295,-0.038347983134711,0.003,0,0,0.003
44.5,0.1,-0.00146874615997,-0.019444489914056,0.003,0,0,0.003
44.6,0.1,0.006880813853968,0.047767397719917,0.003,0,0,0.003
44.7,0.1,0.047685336489985,0.016568884884698,0.003,0,0,0.003
44.8,0.1,0.031979260948334,0.016271385715087,0.003,0,0,0.003
44.9,0.1,0.019611468222735,0.031347361188676,0.003,0,0,0.003
45,0.1,0.003355470104962,0.021060810834976,0.003,0,0,0.003
45.1,0.1,0.0564021333741,-0.024000510932747,0.003,0,0,0.003
45.2,0.1,-0.004727115065677,0.034790837186547,0.003,0,0,0.003
45.3,0.1,0.005276855708956,0.014013457113636,0.003,0,0,0.003
45.4,0.1,0.030563634267819,0.043683911448387,0.003,0,0,0.003
45.5,0.1,-0.031758918824784,0.034799841195072,0.003,0,0,0.003
45.6,0.1,-0.044893113498882,0.000330076903563,0.003,0,0,0.003
45.7,0.1,-0.070871496729398,-0.07387108071758,0.003,0,0,0.003
45.8,0.1,0.034539139987219,-0.00681500712362,0.003,0,0,0.003
45.9,0.1,-0.006697914986915,0.046770747802963,0.003,0,0,0.003
46,0.1,0.018385998663997,-0.006284918770791,0.003,0,0,0.003
46.1,0.1,-0.029731500548917,-0.00673795894507,0.003,0,0,0.003
46.2,0.1,-0.058171228176419,-0.032026145266002,0.003,0,0,0.003
46.3,0.1,-0.061450220269154,0.012864266701191,0.003,0,0,0.003
46.4,0.1,0.001573343972843,0.052896853081222,0.003,0,0,0.003
46.5,0.1,0.072732135212115,0.104568780810123,0.003,0,0,0.003
46.6,0.1,-0.094337113080937,-0.02408170613645,0.003,0,0,0.003
46.7,0.1,-0.020690637558028,-0.035476570231281,0.003,0,0,0.003
46.8,0.1,0.11905220162641,0.033292603060119,0.003,0,0,0.003
46.9,0.1,-0.025740500682932,0.044580603810428,0.003,0,0,0.003
47,0.1,-0.043543505968711,-0.058011675735537,0.003,0,0,0.003
47.1,0.1,-0.000431817921622,-0.013073980906993,0.003,0,0,0.003
47.2,0.1,0.078526555104082,0.016600754909458,0.003,0,0,0.003
47.3,0.1,0.037083394976509,-0.049610148161385,0.003,0,0,0.003
47.4,0.1,-0.010207982199432,-0.010630643509743,0.003,0,0,0.003
47.5,0.1,0.020293797093173,-0.039068890329338,0.003,0,0,0.003
47.6,0.1,0.06236127630648,-0.03223872176205,0.003,0,0,0.003
47.7,0.1,0.067913544485559,0.059156521481484,0.003,0,0,0.003
47.8,0.1,-0.013841161511766,-0.061594055336831,0.003,0,0,0.003
47.9,0.1,-0.0659767814956,0.062126491699688,0.003,0,0,0.003
48,0.1,0.115053554801694,-0.00341370939808,0.003,0,0,0.003
48.1,0.1,0.019816140744404,-0.126645366042736,0.003,0,0,0.003
48.2,0.1,0.010790959298088,0.104521211216826,0.003,0,0,0.003
48.3,0.1,0.025517730241685,0.024798844395496,0.003,0,0,0.003
48.4,0.1,0.128505289826232,0.054097302365842,0.003,0,0,0.003
48.5,0.1,0.032360173739066,0.057970882080549,0.003,0,0,0.003
48.6,0.1,0.079182679004952,-0.118211124152177,0.003,0,0,0.003
48.7,0.1,0.080018208716535,0.021393539491631,0.003,0,0,0.003
48.8,0.1,0.00661304614955,0.066147510024951,0.003,0,0,0.003
48.9,0.1,-0.007989311486063,0.080280604978659,0.003,0,0,0.003
49,0.1,0.016222252489161,-0.033417696359751,0.003,0,0,0.003
49.1,0.1,0.051408549358922,0.107853346141459,0.003,0,0,0.003
49.2,0.1,0.037180882937672,-0.050382257062765,0.003,0,0,0.003
49.3,0.1,0.025204596573222,-0.001047698343153,0.003,0,0,0.003
49.4,0.1,0.003520583080995,0.040943163790438,0.003,0,0,0.003
49.5,0.1,-0.028052435465794,-0.043608816079304,0.003,0,0,0.003
49.6,0.1,0.071004774663023,0.031394283426643,0.003,0,0,0.003
49.7,0.1,0.001016508849766,0.025474164212369,0.003,0,0,0.003
49.8,0.1,0.013808386953709,-0.036316187717142,0.003,0,0,0.003
49.9,0.1,0.076326716319126,-0.088810287963768,0.003,0,0,0.003
50,0.1,0.011586217190007,0.060425882213405,0.003,0,0,0.003
50.1,0.1,-0.033548296709411,0.026585791637966,0.003,0,0,0.003
50.2,0.1,-0.032094245042606,0.047644550808576,0.003,0,0,0.003
50.3,0.1,-0.079126204152202,-0.011832366510824,0.003,0,0,0.003
50.4,0.1,-0.000166605255306,-0.029315100018967,0.003,0,0,0.003
50.5,0.1,0.073109386221302,0.024666085970837,0.003,0,0,0.003
50.6,0.1,-0.031889828045772,0.098657992513295,0.003,0,0,0.003
50.7,0.1,-0.006960746243898,-0.047788590292772,0.003,0,0,0.003
50.8,0.1,0.016211566898821,0.037330905552522,0.003,0,0,0.003
50.9,0.1,0.01660879405391,-0.083119219715196,0.003,0,0,0.003
51,0.1,-0.034385867190683,-0.012919553793486,0.003,0,0,0.003
51.1,0.1,-0.056846178850291,0.016136936225529,0.003,0,0,0.003
51.2,0.1,-0.012879320815196,0.080579794054111,0.003,0,0,0.003
51.3,0.1,0.078441163187399,-0.012798557084367,0.003,0,0,0.003
51.4,0.1,0.070398984909965,-0.055895740323586,0.003,0,0,0.003
51.5,0.1,0.009234583673082,-0.067932151663352,0.003,0,0,0.003
51.6,0.1,0.001709727396115,-0.000112349772081,0.003,0,0,0.003
51.7,0.1,-0.017205549589256,-0.032626988155704,0.003,0,0,0.003
51.8,0.1,0.050379574981171,-0.062165856452989,0.003,0,0,0.003
51.9,0.1,0.040028940086237,0.031285649560635,0.003,0,0,0.003
52,0.1,0.022189201700338,-0.029199238076481,0.003,0,0,0.003
52.1,0.1,0.053628478697959,-0.085495660469881,0.003,0,0,0.003
52.2,0.1,-0.086971967324854,0.061805029708764,0.003,0,0,0.003
52.3,0.1,-0.003060096830739,-0.035060310354018,0.003,0,0,0.003
52.4,0.1,-0.060444892010384,-0.121448037440584,0.003,0,0,0.003
52.5,0.1,0.083951183727135,0.00102942833976,0.003,0,0,0.003
52.6,0.1,0.039248362424204,0.038089061687603,0.003,0,0,0.003
52.7,0.1,0.02428626802023,0.038931015191306,0.003,0,0,0.003
52.8,0.1,0.085249121247719,-0.047821053507274,0.003,0,0,0.003
52.9,0.1,-0.086786658974372,-0.014315464899644,0.003,0,0,0.003
53,0.1,-0.066994373131988,-0.011897072136982,0.003,0,0,0.003
53.1,0.1,0.003194024408411,0.033219079056205,0.003,0,0,0.003
53.2,0.1,-0.032536877059403,0.048304776381156,0.003,0,0,0.003
53.3,0.1,0.005622632629117,-0.015067899373439,0.003,0,0,0.003
53.4,0.1,0.071912636782123,-0.005641596785658,0.003,0,0,0.003
53.5,0.1,-0.069756129780777,0.0158603291199,0.003,0,0,0.003
53.6,0.1,-0.043606019770082,0.027439886787656,0.003,0,0,0.003
53.7,0.1,0.032785651264142,0.001500771851807,0.003,0,0,0.003
53.8,0.1,-0.001165621385145,-0.0715000151927,0.003,0,0,0.003
53.9,0.1,0.029158214329482,-0.006064020131422,0.003,0,0,0.003
54,0.1,-0.080067940248457,-0.00732909344586,0.003,0,0,0.003
54.1,0.1,-0.12074580809048,-0.059784789664542,0.003,0,0,0.003
54.2,0.1,0.054835387933976,0.014275784512387,0.003,0,0,0.003
54.3,0.1,0.068644679469803,-0.076758219106856,0.003,0,0,0.003
54.4,0.1,0.061029431725872,0.058189034666825,0.003,0,0,0.003
54.5,0.1,0.08641601706081,0.06916662591442,0.003,0,0,0.003
54.6,0.1,0.090432755210783,-0.010616281642794,0.003,0,0,0.003
54.7,0.1,0.024755464426412,0.027863853481332,0.003,0,0,0.003
54.8,0.1,0.047565766798835,0.019009857680546,0.003,0,0,0.003
54.9,0.1,0.051495705214781,-0.037221819889649,0.003,0,0,0.003
55,0.1,0.034217397025963,-0.024467640606456,0.003,0,0,0.003
55.1,0.1,-0.002166134439425,0.001824962411874,0.003,0,0,0.003
55.2,0.1,-0.004051564555561,0.000363311957095,0.003,0,0,0.003
55.3,0.1,0.108911115577823,0.033499431953571,0.003,0,0,0.003
55.4,0.1,-0.007673109665988,-0.003937931023726,0.003,0,0,0.003
55.5,0.1,0.086926678128987,0.003673531863131,0.003,0,0,0.003
55.6,0.1,-0.003755403810467,-0.0272195724552,0.003,0,0,0.003
55.7,0.1,0.119409137809274,0.001061505420195,0.003,0,0,0.003
55.8,0.1,-0.01954130971732,0.050289442974265,0.003,0,0,0.003
55.9,0.1,0.131130941498803,-0.058756895741733,0.003,0,0,0.003
56,0.1,0.055062545329603,0.095108330006276,0.003,0,0,0.003
56.1,0.1,-0.019382390142438,-0.016976787761828,0.003,0,0,0.003
56.2,0.1,0.030745708979891,-0.04302979663721,0.003,0,0,0.003
56.3,0.1,0.00882354409873,-0.018150682983515,0.003,0,0,0.003
56.4,0.1,0.015149217391868,-0.106336096807885,0.003,0,0,0.003
56.5,0.1,0.018833291050628,-0.114432095429319,0.003,0,0,0.003
56.6,0.1,-0.028764077442959,-0.037839380217663,0.003,0,0,0.003
56.7,0.1,0.060114810685109,-0.080755140090752,0.003,0,0,0.003
56.8,0.1,-0.039422059208078,-0.013513399405176,0.003,0,0,0.003
56.9,0.1,0.028436784001638,-0.074230506648305,0.003,0,0,0.003
57,0.1,0.054154689482124,0.02774556195616,0.003,0,0,0.003
57.1,0.1,0.019463367148688,0.053243040440482,0.003,0,0,0.003
57.2,0.1,-0.072143238911563,0.131249449603629,0.003,0,0,0.003
57.3,0.1,0.026132145178854,0.021434379637504,0.003,0,0,0.003
57.4,0.1,-0.044086586003354,-0.027468731214495,0.003,0,0,0.003
57.5,0.1,0.096746418453888,-0.024651087920357,0.003,0,0,0.003
57.6,0.1,0.024320692290694,-0.028771754071224,0.003,0,0,0.003
57.7,0.1,0.125074666010708,0.039114822424907,0.003,0,0,0.003
57.8,0.1,-0.038708748013681,0.008561203216499,0.003,0,0,0.003
57.9,0.1,0.059537188356627,0.044906441305672,0.003,0,0,0.003
58,0.1,-0.011479552766327,0.007914224803437,0.003,0,0,0.003
58.1,0.1,-0.006400622468624,0.082389402355243,0.003,0,0,0.003
58.2,0.1,-0.03684052350995,-0.077263197392392,0.003,0,0,0.003
58.3,0.1,-0.002872569996504,0.040182046483674,0.003,0,0,0.003
58.4,0.1,0.043689451488849,-0.005334041598295,0.003,0,0,0.003
58.5,0.1,0.056682074523409,0.105861232393602,0.003,0,0,0.003
58.6,0.1,0.03609747339933,-0.007404619165273,0.003,0,0,0.003
58.7,0.1,0.04577849252644,-0.023039127015806,0.003,0,0,0.003
58.8,0.1,-0.001311223436553,-0.01580393246786,0.003,0,0,0.003
58.9,0.1,0.034156366054934,-0.054021392642242,0.003,0,0,0.003
59,0.1,0.000222403096641,-0.00608846952442,0.003,0,0,0.003
59.1,0.1,-0.010207375651472,-0.020941557745695,0.003,0,0,0.003
59.2,0.1,0.084381986683175,-0.024605306438582,0.003,0,0,0.003
59.3,0.1,0.032342628724106,0.041639725975883,0.003,0,0,0.003
59.4,0.1,-0.031059887596623,0.100079664666836,0.003,0,0,0.003
59.5,0.1,0.001742652496746,-0.036414661160011,0.003,0,0,0.003
59.6,0.1,-0.053145993491762,0.128236133096039,0.003,0,0,0.003
59.7,0.1,0.071661455358163,0.034176148197123,0.003,0,0,0.003
59.8,0.1,-0.035340738368634,-0.005486822587416,0.003,0,0,0.003
59.9,0.1,0.052331485834221,-0.007346581737368,0.003,0,0,0.003
60,0.1,0.000533897981593,0.027456300249265,0.003,0,0,0.003
60.1,0.1,0.060440920750862,0.039474900271113,0.003,0,0,0.003
60.2,0.1,0.035027847184374,0.017994617147311,0.003,0,0,0.003
60.3,0.1,0.005210919268745,0.010168072905618,0.003,0,0,0.003
60.4,0.1,-0.041287533556433,0.004532392718343,0.003,0,0,0.003
60.5,0.1,0.160361341356362,-0.110839986960543,0.003,0,0,0.003
60.6,0.1,0.006350185377062,-0.079576023553939,0.003,0,0,0.003
60.7,0.1,0.004776809971399,-0.033812265594875,0.003,0,0,0.003
60.8,0.1,-0.117047128539408,0.040367347855794,0.003,0,0,0.003
60.9,0.1,0.075085811367059,0.068897399940623,0.003,0,0,0.003
61,0.1,0.00947938912625,-0.029177650522123,0.003,0,0,0.003
61.1,0.1,-0.093564960506136,-0.007905587980883,0.003,0,0,0.003
61.2,0.1,0.06514389698286,0.055126379610018,0.003,0,0,0.003
61.3,0.1,0.028520357639521,0.054743650918191,0.003,0,0,0.003
61.4,0.1,0.015799258432462,-0.002659796593184,0.003,0,0,0.003
61.5,0.1,0.013578796704208,-0.005626092272269,0.003,0,0,0.003
61.6,0.1,-0.027163181542245,0.055463738557507,0.003,0,0,0.003
61.7,0.1,0.038229627719573,0.040146090687398,0.003,0,0,0.003
61.8,0.1,0.055458147516926,-0.075915578672216,0.003,0,0,0.003
61.9,0.1,0.078957010385232,-0.029820339674589,0.003,0,0,0.003
62,0.1,0.014043376761436,-0.0333292255974,0.003,0,0,0.003
62.1,0.1,0.021153502744159,-0.039792714141471,0.003,0,0,0.003
62.2,0.1,-0.056488547652673,-0.053170813058797,0.003,0,0,0.003
62.3,0.1,0.046408474886993,-0.029570726443105,0.003,0,0,0.003
62.4,0.1,0.03951550441167,0.036231829733323,0.003,0,0,0.003
62.5,0.1,0.003100090996492,0.052899459188598,0.003,0,0,0.003
62.6,0.1,0.027435447178335,-0.045200305699029,0.003,0,0,0.003
62.7,0.1,0.036788979409416,-0.061576530877537,0.003,0,0,0.003
62.8,0.1,0.060862440488992,0.026261420937822,0.003,0,0,0.003
62.9,0.1,0.002054193744639,-0.004888734227281,0.003,0,0,0.003
63,0.1,0.151690014430107,0.023815955616355,0.003,0,0,0.003
63.1,0.1,0.022091940230675,-0.050816625258832,0.003,0,0,0.003
63.2,0.1,0.039149356490331,0.016663510447973,0.003,0,0,0.003
63.3,0.1,0.012152081855624,-0.068161302960481,0.003,0,0,0.003
63.4,0.1,-0.017301138573642,0.012072024737159,0.003,0,0,0.003
63.5,0.1,0.026314321925045,0.001161950982125,0.003,0,0,0.003
63.6,0.1,0.011366651660628,0.012968733964661,0.003,0,0,0.003
63.7,0.1,0.109850168673368,0.012953785754393,0.003,0,0,0.003
63.8,0.1,0.007338622137773,-0.077226556695494,0.003,0,0,0.003
63.9,0.1,0.058681563080642,-0.108763313705355,0.003,0,0,0.003
64,0.1,0.05326526628814,-0.035165454297421,0.003,0,0,0.003
64.1,0.1,-0.068089679063867,-0.042060302710401,0.003,0,0,0.003
64.2,0.1,0.055221342078396,0.01783776089641,0.003,0,0,0.003
64.3,0.1,0.051366845377792,-0.018667748092594,0.003,0,0,0.003
64.4,0.1,-0.004658629701286,0.069816169945795,0.003,0,0,0.003
64.5,0.1,0.029320733189741,-0.036563748064065,0.003,0,0,0.003
64.6,0.1,0.046753915602914,0.059815456099093,0.003,0,0,0.003
64.7,0.1,0.040837200264522,0.019461724759208,0.003,0,0,0.003
64.8,0.1,0.035961183171116,-0.113801020464965,0.003,0,0,0.003
64.9,0.1,0.001532291063147,-0.072357529094186,0.003,0,0,0.003
65,0.1,0.044004366748302,0.004126948487612,0.003,0,0,0.003
65.1,0.1,0.049471489039291,0.035590293900004,0.003,0,0,0.003
65.2,0.1,0.053087613130523,-0.02217197659836,0.003,0,0,0.003
65.3,0.1,0.023806338256601,0.035140776380591,0.003,0,0,0.003
65.4,0.1,-0.000447700365816,0.042291169091007,0.003,0,0,0.003
65.5,0.1,0.003984310756475,0.078347224589634,0.003,0,0,0.003
65.6,0.1,0.140372158404345,0.04733114438967,0.003,0,0,0.003
65.7,0.1,0.122169259195444,-0.054282476264901,0.003,0,0,0.003
65.8,0.1,0.059994315842853,0.07546061248216,0.003,0,0,0.003
65.9,0.1,0.017907175253335,0.048512540763602,0.003,0,0,0.003
66,0.1,-0.066577276430014,0.054164885701324,0.003,0,0,0.003
66.1,0.1,-0.028897297745389,0.056784860847484,0.003,0,0,0.003
66.2,0.1,-0.011912079356696,0.079586473440993,0.003,0,0,0.003
66.3,0.1,-0.034546314804417,0.02156325337968,0.003,0,0,0.003
66.4,0.1,0.076548353065284,-0.077424986888507,0.003,0,0,0.003
66.5,0.1,0.044202640627188,0.026179310048785,0.003,0,0,0.003
66.6,0.1,-0.005192664691195,0.033517031280145,0.003,0,0,0.003
66.7,0.1,0.043726029610259,0.03237813460992,0.003,0,0,0.003
66.8,0.1,-0.055918720708304,-0.101212523151214,0.003,0,0,0.003
66.9,0.1,0.104117040147158,0.022525336088055,0.003,0,0,0.003
67,0.1,-0.024893126575861,0.009210289196932,0.003,0,0,0.003
67.1,0.1,0.054193981999853,-0.096628877971274,0.003,0,0,0.003
67.2,0.1,0.005723542630614,-0.031987513637976,0.003,0,0,0.003
67.3,0.1,0.049618874811056,-0.011109886263628,0.003,0,0,0.003
67.4,0.1,0.00210986595726,-0.007546182216925,0.003,0,0,0.003
67.5,0.1,0.091383156507023,-0.008195401252411,0.003,0,0,0.003
67.6,0.1,-0.03620315460095,-0.117201588164756,0.003,0,0,0.003
67.7,0.1,0.007208106009473,-0.041048514362683,0.003,0,0,0.003
67.8,0.1,0.030136735226645,-0.040017644209957,0.003,0,0,0.003
67.9,0.1,0.081501414216651,0.052336004947538,0.003,0,0,0.003
68,0.1,0.009285056234444,-0.042916587102329,0.003,0,0,0.003
68.1,0.1,0.049409180725896,0.043889364029751,0.003,0,0,0.003
68.2,0.1,-0.049090728884875,-0.041211096699647,0.003,0,0,0.003
68.3,0.1,0.068412296620964,0.011826925166786,0.003,0,0,0.003
68.4,0.1,0.039364698241105,-0.026837853758991,0.003,0,0,0.003
68.5,0.1,0.031826132510528,-0.029175933320306,0.003,0,0,0.003
68.6,0.1,0.018625049863625,-0.047219620646692,0.003,0,0,0.003
68.7,0.1,0.029381172728215,0.005358269050262,0.003,0,0,0.003
68.8,0.1,-0.006594924883776,0.009750407942374,0.003,0,0,0.003
68.9,0.1,-0.006302546210544,0.027690456920114,0.003,0,0,0.003
69,0.1,0.006708949752742,0.017803000191942,0.003,0,0,0.003
69.1,0.1,-0.01135724762344,-0.07971410291141,0.003,0,0,0.003
69.2,0.1,0.009458160273241,0.018856642885496,0.003,0,0,0.003
69.3,0.1,0.06669974944099,0.016365421142813,0.003,0,0,0.003
69.4,0.1,-0.014068152723675,-0.005812986234839,0.003,0,0,0.003
69.5,0.1,-0.011194955982641,0.029526268691921,0.003,0,0,0.003
69.6,0.1,-0.011032358963155,0.050514625573297,0.003,0,0,0.003
69.7,0.1,0.062698424498949,0.085437442200444,0.003,0,0,0.003
69.8,0.1,0.03594661015859,-0.083858957127386,0.003,0,0,0.003
69.9,0.1,-0.011727978707337,0.002825467710191,0.003,0,0,0.003
70,0.1,-0.013593363597298,0.014722658447075,0.003,0,0,0.003
70.1,0.1,-0.012810349737467,0.086740660895069,0.003,0,0,0.003
70.2,0.1,-0.049090712122556,-0.125030358228903,0.003,0,0,0.003
70.3,0.1,0.027641717435919,0.09952935061545,0.003,0,0,0.003
70.4,0.1,0.016651990996513,0.012817451638589,0.003,0,0,0.003
70.5,0.1,-0.05981691522099,-0.027264703399063,0.003,0,0,0.003
70.6,0.1,-0.011857711642698,0.01000536763742,0.003,0,0,0.003
70.7,0.1,0.001674846671219,0.012548843669587,0.003,0,0,0.003
70.8,0.1,0.04063865785077,0.049788288218802,0.003,0,0,0.003
70.9,0.1,0.016836581929116,0.020845348497077,0.003,0,0,0.003
71,0.1,0.044054498740461,0.060096641444367,0.003,0,0,0.003
71.1,0.1,-0.086766463206909,0.010017046680914,0.003,0,0,0.003
71.2,0.1,0.004869755955446,-0.102996997373041,0.003,0,0,0.003
71.3,0.1,-0.003298622274482,-0.047397196879985,0.003,0,0,0.003
71.4,0.1,0.008669626048198,0.024735709359809,0.003,0,0,0.003
71.5,0.1,0.064323562815134,-0.004848329487901,0.003,0,0,0.003
71.6,0.1,0.066732320494998,-0.048471146352258,0.003,0,0,0.003
71.7,0.1,-0.001931400405949,-0.014423472731569,0.003,0,0,0.003
71.8,0.1,0.100855735577932,0.088637464538603,0.003,0,0,0.003
71.9,0.1,0.123049751566139,0.005769933994272,0.003,0,0,0.003
72,0.1,0.051945813278684,0.020769414445271,0.003,0,0,0.003
72.1,0.1,0.049524739474574,0.089892360996151,0.003,0,0,0.003
72.2,0.1,-0.034532738120747,-0.014818828547055,0.003,0,0,0.003
72.3,0.1,-0.032190676642744,-0.032576144479995,0.003,0,0,0.003
72.4,0.1,-0.032118003608698,0.077527832383475,0.003,0,0,0.003
72.5,0.1,0.001671669963457,-0.003422172448446,0.003,0,0,0.003
72.6,0.1,0.036611546493299,0.019953284180452,0.003,0,0,0.003
72.7,0.1,-0.023801556603309,-0.09616452547877,0.003,0,0,0.003
72.8,0.1,-0.014574157645983,-0.041676825341745,0.003,0,0,0.003
72.9,0.1,-0.049491372831866,-0.041425810562505,0.003,0,0,0.003
73,0.1,0.060828249107104,-0.039349278579643,0.003,0,0,0.003
73.1,0.1,0.007195397793707,0.03108893887037,0.003,0,0,0.003
73.2,0.1,0.053967592663248,0.017634301534836,0.003,0,0,0.003
73.3,0.1,0.02226329438513,0.010975747709221,0.003,0,0,0.003
73.4,0.1,0.012300670121143,0.00544123063703,0.003,0,0,0.003
73.5,0.1,0.053278597079562,0.001453082269705,0.003,0,0,0.003
