#time (s),dt (s),v (m/s),w (rad/s),uvv,uvw,uwv,uww
38,0.1,-0.039168036608216,0.046617010894177,0.003,0,0,0.003
38.1,0.1,0.026285709320938,0.013684258613008,0.003,0,0,0.003
38.2,0.1,0.010181759264322,0.004069437379426,0.003,0,0,0.003
38.3,0.1,0.060551159234143,0.065242692844226,0.003,0,0,0.003
38.4,0.1,-0.005513466413855,-0.002793894019759,0.003,0,0,0.003
38.5,0.1,-0.007386230907167,-0.019754499309213,0.003,0,0,0.003
38.6,0.1,0.084372681232558,0.010313419448732,0.003,0,0,0.003
38.7,0.1,0.037453086384746,0.072349174462306,0.003,0,0,0.003
38.8,0.1,0.025873587396928,-0.078857573779576,0.003,0,0,0.003
38.9,0.1,0.067264747754564,0.039796028213482,0.003,0,0,0.003
39,0.1,-0.032264470489975,0.018239259367925,0.003,0,0,0.003
39.1,0.1,0.043589842640061,-0.036561679988707,0.003,0,0,0.003
39.2,0.1,0.003057567746054,0.013829657206247,0.003,0,0,0.003
39.3,0.1,-0.017337034067571,0.030925689566037,0.003,0,0,0.003
39.4,0.1,0.044102675329221,0.003723988048896,0.003,0,0,0.003
39.5,0.1,0.023024250242675,-0.019201177723272,0.003,0,0,0.003
39.6,0.1,0.014573963610301,0.03593510014171,0.003,0,0,0.003
39.7,0.1,-0.052708610993106,-0.046620781295683,0.003,0,0,0.003
39.8,0.1,-0.041954880550599,0.020057267565656,0.003,0,0,0.003
39.9,0.1,0.062164138052945,-0.024462631467909,0.003,0,0,0.003
40,0.1,-0.002457346135217,0.033656227166619,0.003,0,0,0.003
40.1,0.1,0.015525525534196,0.037595383626627,0.003,0,0,0.003
40.2,0.1,0.002257245943639,-0.116384322642176,0.003,0,0,0.003
40.3,0.1,0.072367196009474,-0.033979925577102,0.003,0,0,0.003
40.4,0.1,-0.015257457707896,0.082173050987154,0.003,0,0,0.003
40.5,0.1,-0.035655031746826,0.009113175169093,0.003,0,0,0.003
40.6,0.1,-0.014272348530547,-0.039487195164747,0.003,0,0,0.003
40.7,0.1,-0.010574492307682,0.065081240561602,0.003,0,0,0.003
40.8,0.1,-0.033477739284453,-0.044352717840111,0.003,0,0,0.003
40.9,0.1,0.056999243491165,-0.017762349465022,0.003,0,0,0.003
41,0.1,0.06857380914386,0.080771112863884,0.003,0,0,0.003
41.1,0.1,0.15880701660655,-0.030454110238362,0.003,0,0,0.003
41.2,0.1,-0.005785379932103,0.03868754316353,0.003,0,0,0.003
41.3,0.1,0.04797771077893,-0.045594692331715,0.003,0,0,0.003
41.4,0.1,0.019537540655814,0.058273249230112,0.003,0,0,0.003
41.5,0.1,0.034832179496199,0.00292024572877,0.003,0,0,0.003
41.6,0.1,0.097049098415819,-0.04144586312541,0.003,0,0,0.003
41.7,0.1,0.022688326567621,-0.085907139423226,0.003,0,0,0.003
41.8,0.1,-0.11592019777254,0.02141318654961,0.003,0,0,0.003
41.9,0.1,0.05870608683019,0.011312212185082,0.003,0,0,0.003
42,0.1,0.021287400908668,-0.004090248999103,0.003,0,0,0.003
42.1,0.1,-0.031770273873756,0.024414671534979,0.003,0,0,0.003
42.2,0.1,-0.063741977425365,-0.055158534201051,0.003,0,0,0.003
42.3,0.1,-0.047807019352003,0.002347640986238,0.003,0,0,0.003
42.4,0.1,0.029043934390617,-0.03465506840404,0.003,0,0,0.003
42.5,0.1,-0.062510165564864,0.008032052097152,0.003,0,0,0.003
42.6,0.1,0.033184265308067,-0.019739828261592,0.003,0,0,0.003
42.7,0.1,0.095892366473462,-0.030711491259421,0.003,0,0,0.003
42.8,0.1,0.043077681810779,-0.038113353005945,0.003,0,0,0.003
42.9,0.1,0.034186077754083,-0.020719615829824,0.003,0,0,0.003
43,0.1,0.036060340759446,-0.003304210097284,0.003,0,0,0.003
43.1,0.1,0.09378386387873,-0.020499262546144,0.003,0,0,0.003
43.2,0.1,-0.128653743396616,0.08414253906414,0.003,0,0,0.003
43.3,0.1,-0.035267575030642,-0.019180939281214,0.003,0,0,0.003
43.4,0.1,0.021530693976647,0.074419690775389,0.003,0,0,0.003
43.5,0.1,-0.056650047596735,-0.026887031461426,0.003,0,0,0.003
43.6,0.1,-0.023473267000304,0.000366782526935,0.003,0,0,0.003
43.7,0.1,-0.034736161258317,-0.025437632914349,0.003,0,0,0.003
43.8,0.1,0.143482850842073,0.082166413690769,0.003,0,0,0.003
43.9,0.1,0.042181983885129,0.015391290164187,0.003,0,0,0.003
44,0.1,0.084650984150629,0.059145971754333,0.003,0,0,0.003
44.1,0.1,0.004558686671881,0.022591945107326,0.003,0,0,0.003
44.2,0.1,-0.076781620280236,-0.050853193349805,0.003,0,0,0.003
44.3,0.1,-0.012244722836221,-0.042870302144012,0.003,0,0,0.003
44.4,0.1,0.015366770652083,-0.025246595561052,0.003,0,0,0.003
44.5,0.1,0.108748520081625,-0.083228357495318,0.003,0,0,0.003
44.6,0.1,0.089967561118701,-0.013732820820123,0.003,0,0,0.003
44.7,0.1,-0.03317104743224,0.047589717738025,0.003,0,0,0.003
44.8,0.1,-0.034692413721656,-0.01201377714184,0.003,0,0,0.003
44.9,0.1,0.099957572573053,-0.045072044814934,0.003,0,0,0.003
45,0.1,-0.003526488421975,0.065667437883364,0.003,0,0,0.003
45.1,0.1,0.062333230393375,0.008678522935033,0.003,0,0,0.003
45.2,0.1,0.009559937308035,0.089336196764541,0.003,0,0,0.003
45.3,0.1,-0.057854562416338,0.000110033543453,0.003,0,0,0.003
45.4,0.1,0.030787481701441,-0.019684090363976,0.003,0,0,0.003
45.5,0.1,0.080886339221168,0.007313799327393,0.003,0,0,0.003
45.6,0.1,-0.039242727825791,0.117982680691485,0.003,0,0,0.003
45.7,0.1,0.040601623415004,0.015833724434072,0.003,0,0,0.003
45.8,0.1,0.059370622225672,0.085831906756518,0.003,0,0,0.003
45.9,0.1,0.000416614056537,-0.005657641910071,0.003,0,0,0.003
46,0.1,0.011880402507384,-0.028377749833598,0.003,0,0,0.003
46.1,0.1,0.068144306967503,-0.056707591633136,0.003,0,0,0.003
46.2,0.1,0.082862464077017,-0.032015183342752,0.003,0,0,0.003
46.3,0.1,0.071940213648863,-0.000418985169214,0.003,0,0,0.003
46.4,0.1,0.063306922471359,0.000870792406792,0.003,0,0,0.003
46.5,0.1,-0.002708436859951,0.005842636522127,0.003,0,0,0.003
46.6,0.1,0.011957928930153,-0.034508071662951,0.003,0,0,0.003
46.7,0.1,0.043513178512391,-0.123041523578518,0.003,0,0,0.003
46.8,0.1,0.069299137358939,0.004309913305442,0.003,0,0,0.003
46.9,0.1,0.042466187281355,-0.063082581524794,0.003,0,0,0.003
47,0.1,0.084218478675555,-0.000586442791277,0.003,0,0,0.003
47.1,0.1,-0.005664316468231,-0.031082042401636,0.003,0,0,0.003
47.2,0.1,-0.02628242923157,0.006322884269309,0.003,0,0,0.003
47.3,0.1,0.111265333051104,-0.047664030909466,0.003,0,0,0.003
47.4,0.1,0.062536142398981,-0.085810025356786,0.003,0,0,0.003
47.5,0.1,0.013877403889266,0.029891763887064,0.003,0,0,0.003
47.6,0.1,0.020966582050486,0.01479629201343,0.003,0,0,0.003
47.7,0.1,0.030773842316751,-0.035411127495065,0.003,0,0,0.003
47.8,0.1,0.112237101022051,0.011304047163631,0.003,0,0,0.003
47.9,0.1,0.029755250552823,-0.090893048489404,0.003,0,0,0.003
48,0.1,-0.038207590109242,-0.020350232440557,0.003,0,0,0.003
48.1,0.1,-0.002502468564833,-0.036211581983865,0.003,0,0,0.003
48.2,0.1,0.005380679980882,-0.057832409312806,0.003,0,0,0.003
48.3,0.1,0.055738264328187,0.041321591788685,0.003,0,0,0.003
48.4,0.1,0.081700047766029,-0.099466396723183,0.003,0,0,0.003
48.5,0.1,0.064584971324838,-0.041479276179963,0.003,0,0,0.003
48.6,0.1,0.080537177516195,-0.036684945500873,0.003,0,0,0.003
48.7,0.1,-0.050331640797809,0.024368652363182,0.003,0,0,0.003
48.8,0.1,0.036293267532253,-0.026268856620811,0.003,0,0,0.003
48.9,0.1,0.029117839798182,0.033499169083312,0.003,0,0,0.003
49,0.1,0.022978911949171,-0.026390862728723,0.003,0,0,0.003
49.1,0.1,0.014568779474231,-0.060719066374655,0.003,0,0,0.003
49.2,0.1,0.066438451546501,-0.13522347843381,0.003,0,0,0.003
49.3,0.1,0.023468353342862,-0.02506473448337,0.003,0,0,0.003
49.4,0.1,0.036400171411933,-0.018890784690842,0.003,0,0,0.003
49.5,0.1,0.010208169892963,-0.085017603776353,0.003,0,0,0.003
49.6,0.1,-0.013061003497172,-0.030097741781276,0.003,0,0,0.003
49.7,0.1,0.00543192502028,-0.090959925408117,0.003,0,0,0.003
49.8,0.1,0.023673930232597,-0.00976734895062,0.003,0,0,0.003
49.9,0.1,-0.022690128633208,-0.077631703918833,0.003,0,0,0.003
50,0.1,-0.007904022855283,-0.014741263214264,0.003,0,0,0.003
50.1,0.1,0.077194210902937,0.026448874416662,0.003,0,0,0.003
50.2,0.1,0.016206528071675,-0.092965733254807,0.003,0,0,0.003
50.3,0.1,0.087654464064213,0.025783231218075,0.003,0,0,0.003
50.4,0.1,-0.144673452487016,0.01966953756197,0.003,0,0,0.003
50.5,0.1,0.017340144378834,0.077652305521321,0.003,0,0,0.003
50.6,0.1,-0.06406439074059,-0.036394683396003,0.003,0,0,0.003
50.7,0.1,0.05183745048987,-0.078573206815208,0.003,0,0,0.003
50.8,0.1,-0.03136391940023,0.00768874530423,0.003,0,0,0.003
50.9,0.1,-0.070864778626157,-0.033585923543663,0.003,0,0,0.003
51,0.1,0.031771952304915,0.055966737760049,0.003,0,0,0.003
51.1,0.1,0.040034104927752,0.012585493987139,0.003,0,0,0.003
51.2,0.1,0.07355730744257,-0.005637880353743,0.003,0,0,0.003
51.3,0.1,-0.074808111385709,-0.05491077423619,0.003,0,0,0.003
51.4,0.1,0.007132758819573,0.029905842958022,0.003,0,0,0.003
51.5,0.1,0.030815528219189,-2.60742635934847E-05,0.003,0,0,0.003
51.6,0.1,-0.02182051895384,0.063986005471911,0.003,0,0,0.003
51.7,0.1,-0.108763119909316,-0.00018378115312,0.003,0,0,0.003
51.8,0.1,0.071634820432849,0.105299065307729,0.003,0,0,0.003
51.9,0.1,0.012650774870159,0.016468476005401,0.003,0,0,0.003
52,0.1,0.046629848815385,0.039413303334937,0.003,0,0,0.003
52.1,0.1,0.042661672329624,-0.034517382484573,0.003,0,0,0.003
52.2,0.1,0.072003764849586,0.031938377055322,0.003,0,0,0.003
52.3,0.1,-0.020461283022061,0.024075614758547,0.003,0,0,0.003
52.4,0.1,-0.002047093249963,0.020907924682016,0.003,0,0,0.003
52.5,0.1,0.077121362244507,-0.068135414268961,0.003,0,0,0.003
52.6,0.1,0.018657047611807,-0.064604395830637,0.003,0,0,0.003
52.7,0.1,0.001713108231193,0.044263759883189,0.003,0,0,0.003
52.8,0.1,0.097793464936333,0.06653890058685,0.003,0,0,0.003
52.9,0.1,-0.004803160594832,-0.012495566157062,0.003,0,0,0.003
53,0.1,-0.066897282517705,0.010554821281602,0.003,0,0,0.003
53.1,0.1,-0.08493953739085,0.053345316289044,0.003,0,0,0.003
53.2,0.1,0.063089515456308,0.002324091807048,0.003,0,0,0.003
53.3,0.1,0.005015789902353,0.052549605072606,0.003,0,0,0.003
53.4,0.1,-0.030761331325875,0.012510780482254,0.003,0,0,0.003
53.5,0.1,0.040159223198898,0.000866158616994,0.003,0,0,0.003
53.6,0.1,0.104054486318732,-0.015579535082442,0.003,0,0,0.003
53.7,0.1,0.048207473423743,0.047430129350867,0.003,0,0,0.003
53.8,0.1,0.033965143728097,-0.035184807026792,0.003,0,0,0.003
53.9,0.1,0.005113559700471,0.029024211797816,0.003,0,0,0.003
54,0.1,0.050705750702017,0.036987656581596,0.003,0,0,0.003
54.1,0.1,0.063670310768715,-0.024998192938162,0.003,0,0,0.003
54.2,0.1,-0.00047407124802,-0.011795387586104,0.003,0,0,0.003
54.3,0.1,0.046288560100368,-0.035735935052898,0.003,0,0,0.003
54.4,0.1,-0.058512511036893,0.05333957995651,0.003,0,0,0.003
54.5,0.1,0.021754346420563,0.055067717097852,0.003,0,0,0.003
54.6,0.1,-0.01581791171608,0.039370280100188,0.003,0,0,0.003
54.7,0.1,0.013052677448977,0.000795399063474,0.003,0,0,0.003
54.8,0.1,-0.055709624146231,-0.106895436330954,0.003,0,0,0.003
54.9,0.1,0.028206227973463,0.034181487608934,0.003,0,0,0.003
55,0.1,0.149913645996843,0.004058267716938,0.003,0,0,0.003
55.1,0.1,0.051668460295253,-0.107052672384414,0.003,0,0,0.003
55.2,0.1,0.057202655950498,0.011816094912357,0.003,0,0,0.003
55.3,0.1,-0.038110986153888,-0.050101976370572,0.003,0,0,0.003
55.4,0.1,-0.030341395252339,0.051098800695236,0.003,0,0,0.003
55.5,0.1,0.054052138559707,0.075975687331829,0.003,0,0,0.003
55.6,0.1,0.03024078490597,-0.026245466820402,0.003,0,0,0.003
55.7,0.1,0.036989004151474,0.04318220530827,0.003,0,0,0.003
55.8,0.1,-0.011611936358044,-0.036502899043396,0.003,0,0,0.003
55.9,0.1,0.065517435877516,0.009000237253701,0.003,0,0,0.003
56,0.1,0.004907922408354,0.080757345461479,0.003,0,0,0.003
56.1,0.1,-0.02209038108539,-0.018669357869516,0.003,0,0,0.003
56.2,0.1,-0.085208002558966,-0.025876112839461,0.003,0,0,0.003
56.3,0.1,-0.010898031339366,0.028736059850508,0.003,0,0,0.003
56.4,0.1,-0.023544964159086,0.003579221200032,0.003,0,0,0.003
56.5,0.1,0.006088529586165,-0.024933470174323,0.003,0,0,0.003
56.6,0.1,0.069002523171557,-0.029043976455195,0.003,0,0,0.003
56.7,0.1,0.07509791559993,0.00946324085357,0.003,0,0,0.003
56.8,0.1,0.017030278048901,0.033663267868446,0.003,0,0,0.003
56.9,0.1,0.058445730638663,0.062611780450301,0.003,0,0,0.003
57,0.1,0.107528624342504,-0.067473043783716,0.003,0,0,0.003
57.1,0.1,-0.01763526000237,0.042474516296591,0.003,0,0,0.003
57.2,0.1,0.062214172826564,0.008429366239028,0.003,0,0,0.003
57.3,0.1,0.049254395333039,0.028755830857386,0.003,0,0,0.003
57.4,0.1,0.013633998990045,0.122559668516802,0.003,0,0,0.003
57.5,0.1,0.01964034039348,-0.002907491638265,0.003,0,0,0.003
57.6,0.1,-0.071104109076313,-0.034464359094756,0.003,0,0,0.003
57.7,0.1,-0.001318199461807,0.133297148263836,0.003,0,0,0.003
57.8,0.1,-0.013961764542716,-0.003797712064579,0.003,0,0,0.003
57.9,0.1,-0.028937162046763,-0.057980152859846,0.003,0,0,0.003
58,0.1,-0.093318022676906,-0.05576760627238,0.003,0,0,0.003
58.1,0.1,0.031794686144279,0.008514644906475,0.003,0,0,0.003
58.2,0.1,-0.061721000919183,-0.013251419564576,0.003,0,0,0.003
58.3,0.1,0.040864294744772,-0.085071771724092,0.003,0,0,0.003
58.4,0.1,0.025814255427549,0.099728870329415,0.003,0,0,0.003
58.5,0.1,0.141642999278171,-0.076250634664028,0.003,0,0,0.003
58.6,0.1,0.122643084384814,-0.00413030781269,0.003,0,0,0.003
58.7,0.1,0.055404609408842,-0.068240549869692,0.003,0,0,0.003
58.8,0.1,-0.022899349656073,0.014071850055503,0.003,0,0,0.003
58.9,0.1,0.080177124032192,-0.001782214572755,0.003,0,0,0.003
59,0.1,0.048103820518542,0.025964596775084,0.003,0,0,0.003
59.1,0.1,0.055707639709721,-0.00924335002823,0.003,0,0,0.003
59.2,0.1,0.010431513709218,0.023248564736887,0.003,0,0,0.003
59.3,0.1,-0.022065701048173,-0.042260649717454,0.003,0,0,0.003
59.4,0.1,-0.03682587625051,0.089911323600595,0.003,0,0,0.003
59.5,0.1,0.070664505149592,-0.055797252198357,0.003,0,0,0.003
59.6,0.1,-0.004151855184357,-0.004522743871155,0.003,0,0,0.003
59.7,0.1,0.028040644802007,-0.087219468195825,0.003,0,0,0.003
59.8,0.1,-0.054084873522395,-0.071635928839781,0.003,0,0,0.003
59.9,0.1,0.033586287975976,0.024213368413683,0.003,0,0,0.003
60,0.1,0.076936700386603,-0.078801608778561,0.003,0,0,0.003
60.1,0.1,0.030832974078634,-0.038037843982045,0.003,0,0,0.003
60.2,0.1,-0.047096627995703,0.064739818342479,0.003,0,0,0.003
60.3,0.1,0.038283759519467,0.049153812536641,0.003,0,0,0.003
60.4,0.1,0.006253201518465,-0.015829765039402,0.003,0,0,0.003
60.5,0.1,-0.097955551707885,0.01372676350178,0.003,0,0,0.003
60.6,0.1,0.030865193019813,-0.013151493505997,0.003,0,0,0.003
60.7,0.1,-0.004719356472676,0.042042647830757,0.003,0,0,0.003
60.8,0.1,-0.018404545658855,-0.086632215136875,0.003,0,0,0.003
60.9,0.1,-0.017145186581788,0.078971181586608,0.003,0,0,0.003
61,0.1,0.002910654204859,0.031907930018371,0.003,0,0,0.003
61.1,0.1,0.076597085936152,0.012712560327488,0.003,0,0,0.003
61.2,0.1,0.070072186971785,0.086219066270867,0.003,0,0,0.003
61.3,0.1,0.040741872910047,-0.100747682737356,0.003,0,0,0.003
61.4,0.1,-0.000125304294559,-0.032374092267616,0.003,0,0,0.003
61.5,0.1,0.054028403796575,-0.015299169843544,0.003,0,0,0.003
61.6,0.1,-0.007083115541989,-0.106423438794589,0.003,0,0,0.003
61.7,0.1,-0.060270887005176,0.036400175652383,0.003,0,0,0.003
61.8,0.1,0.101368836702108,0.05076145225249,0.003,0,0,0.003
61.9,0.1,0.040974641358106,0.001639840933467,0.003,0,0,0.003
62,0.1,0.116737943951717,0.083471520366078,0.003,0,0,0.003
62.1,0.1,0.06058142227751,0.001267535521765,0.003,0,0,0.003
62.2,0.1,-0.063567575693415,-0.009986518496799,0.003,0,0,0.003
62.3,0.1,0.019611515826592,-0.038156659557105,0.003,0,0,0.003
62.4,0.1,-0.056448186760069,-0.023659796383772,0.003,0,0,0.003
62.5,0.1,0.003610291849276,-0.105976363124021,0.003,0,0,0.003
62.6,0.1,0.052689855183565,-0.020121501799324,0.003,0,0,0.003
62.7,0.1,-0.064043685601191,0.059715241748285,0.003,0,0,0.003
62.8,0.1,0.051794494889752,-0.026327143997703,0.003,0,0,0.003
62.9,0.1,0.023616297525279,-0.080054582968176,0.003,0,0,0.003
63,0.1,0.008128435863294,-0.073893995836452,0.003,0,0,0.003
63.1,0.1,0.004028740378539,-0.024732106536142,0.003,0,0,0.003
63.2,0.1,-0.014780927822228,0.017396537629204,0.003,0,0,0.003
63.3,0.1,0.076667169699967,0.026418506668868,0.003,0,0,0.003
63.4,0.1,0.021124227437764,0.103811837912961,0.003,0,0,0.003
63.5,0.1,0.042365553773906,-0.026613933588347,0.003,0,0,0.003
63.6,0.1,-0.001643948260975,0.044133863965153,0.003,0,0,0.003
63.7,0.1,-0.017129119265696,-0.012429517089978,0.003,0,0,0.003
63.8,0.1,0.064430479740679,0.035696130035477,0.003,0,0,0.003
63.9,0.1,-0.010017652760355,-0.155972426910607,0.003,0,0,0.003
64,0.1,0.091885053370919,0.074488214653005,0.003,0,0,0.003
64.1,0.1,0.04582066955903,0.001650938431195,0.003,0,0,0.003
64.2,0.1,0.001816921801305,-0.026924868151478,0.003,0,0,0.003
64.3,0.1,0.037587521890484,-0.044113074691249,0.003,0,0,0.003
64.4,0.1,-0.051767222782581,0.138232404989488,0.003,0,0,0.003
64.5,0.1,-0.024828779097205,-0.131537860865279,0.003,0,0,0.003
64.6,0.1,-0.015795504638133,-0.070032362551523,0.003,0,0,0.003
64.7,0.1,-0.024797473665201,-0.012813465625728,0.003,0,0,0.003
64.8,0.1,0.034467773760948,0.084664675272275,0.003,0,0,0.003
64.9,0.1,0.064694693736827,-0.045955927317642,0.003,0,0,0.003
65,0.1,0.11429007808996,0.020409648275783,0.003,0,0,0.003
65.1,0.1,0.124123947889716,0.030986212653978,0.003,0,0,0.003
65.2,0.1,-0.011494754319692,0.020923444078581,0.003,0,0,0.003
65.3,0.1,0.045063743459708,-0.039500162122031,0.003,0,0,0.003
65.4,0.1,0.059374446771203,0.023742041607434,0.003,0,0,0.003
65.5,0.1,-0.03068941411352,0.001644274044129,0.003,0,0,0.003
65.6,0.1,0.041779255726407,0.048166880515215,0.003,0,0,0.003
65.7,0.1,0.066664250126015,0.011859758012966,0.003,0,0,0.003
65.8,0.1,-0.07690519602484,-0.04931624273293,0.003,0,0,0.003
65.9,0.1,-0.024268309619845,0.022258142806169,0.003,0,0,0.003
66,0.1,-0.002066532256689,0.030949315925699,0.003,0,0,0.003
66.1,0.1,0.041891090715166,-0.090464084367461,0.003,0,0,0.003
66.2,0.1,0.042675025895835,-0.044662055127885,0.003,0,0,0.003
66.3,0.1,0.055429088647922,0.048982536792367,0.003,0,0,0.003
66.4,0.1,0.014804595179213,-0.056797125041216,0.003,0,0,0.003
66.5,0.1,0.015577011923163,0.00845510519644,0.003,0,0,0.003
66.6,0.1,0.094675285087958,0.036670316081394,0.003,0,0,0.003
66.7,0.1,0.002071886458017,-0.002884873116086,0.003,0,0,0.003
66.8,0.1,-0.083355775346032,0.116707320322906,0.003,0,0,0.003
66.9,0.1,0.003740387123735,-0.017578397757172,0.003,0,0,0.003
67,0.1,0.032938725466277,-0.01837986428071,0.003,0,0,0.003
67.1,0.1,-0.021547736334251,-0.033312757034171,0.003,0,0,0.003
67.2,0.1,-0.013742109271502,0.056492042180463,0.003,0,0,0.003
67.3,0.1,0.111429736942557,0.10301098424394,0.003,0,0,0.003
67.4,0.1,0.085119893744765,-0.004129577694372,0.003,0,0,0.003
67.5,0.1,0.051854684751214,-0.033841169671793,0.003,0,0,0.003
67.6,0.1,0.038639679679175,-0.053495130084795,0.003,0,0,0.003
67.7,0.1,0.02489376599179,0.016910199922272,0.003,0,0,0.003
67.8,0.1,-0.072393885755445,-0.08786915623979,0.003,0,0,0.003
67.9,0.1,-0.007323567123965,0.016886254193185,0.003,0,0,0.003
68,0.1,0.093305021381302,-0.054529681117145,0.003,0,0,0.003
68.1,0.1,0.104492215278035,0.00890458738319,0.003,0,0,0.003
68.2,0.1,-0.035418041625984,-0.021460289684238,0.003,0,0,0.003
68.3,0.1,-0.070537629671751,0.024628861274499,0.003,0,0,0.003
68.4,0.1,0.014617666879922,0.018489711002206,0.003,0,0,0.003
68.5,0.1,0.036311291180805,-0.035852215205522,0.003,0,0,0.003
68.6,0.1,-0.03106730723901,-0.040580084595393,0.003,0,0,0.003
68.7,0.1,0.012152856696851,0.067705068534399,0.003,0,0,0.003
68.8,0.1,0.028994348202697,-0.118939248879565,0.003,0,0,0.003
68.9,0.1,0.006400708425044,0.039505094347621,0.003,0,0,0.003
69,0.1,0.0006687999465,0.037068284684986,0.003,0,0,0.003
69.1,0.1,0.024099950785255,-0.01389989255937,0.003,0,0,0.003
69.2,0.1,0.090277218429117,0.111824451768962,0.003,0,0,0.003
69.3,0.1,-0.05547370769151,0.049221125197637,0.003,0,0,0.003
69.4,0.1,-0.052519434106367,-0.093378186773942,0.003,0,0,0.003
69.5,0.1,-0.033067717770914,-0.006785837313226,0.003,0,0,0.003
69.6,0.1,-0.053502968445522,0.005719224041313,0.003,0,0,0.003
69.7,0.1,-0.013163054286631,-0.010850444729566,0.003,0,0,0.003
69.8,0.1,-0.055076017615675,-0.010593017366667,0.003,0,0,0.003
69.9,0.1,0.091749070938684,-0.036023366040848,0.003,0,0,0.003
70,0.1,0.049630826864999,-0.135266101174966,0.003,0,0,0.003
70.1,0.1,0.006148264166101,0.009986639788534,0.003,0,0,0.003
70.2,0.1,0.013451172281148,0.087941973977534,0.003,0,0,0.003
70.3,0.1,-0.095276059594561,0.116678290488789,0.003,0,0,0.003
70.4,0.1,0.016620848618512,0.022692910408509,0.003,0,0,0.003
70.5,0.1,0.044650496683304,0.128121439140622,0.003,0,0,0.003
70.6,0.1,0.058028228560874,0.003128470403466,0.003,0,0,0.003
70.7,0.1,0.041956249164826,0.045533560395929,0.003,0,0,0.003
70.8,0.1,-0.034764700260387,-0.054162625269706,0.003,0,0,0.003
70.9,0.1,-0.108140485902832,-0.017536473874491,0.003,0,0,0.003
71,0.1,0.047355948067045,-0.025163027196227,0.003,0,0,0.003
71.1,0.1,0.089520856913202,0.046224884218574,0.003,0,0,0.003
71.2,0.1,0.049218218385847,-0.016678703518171,0.003,0,0,0.003
71.3,0.1,-0.000199651637774,-0.023881967868401,0.003,0,0,0.003
71.4,0.1,0.076185663477526,0.028110078567311,0.003,0,0,0.003
71.5,0.1,0.008832078848297,-0.023398268543393,0.003,0,0,0.003
71.6,0.1,0.065697154891278,-0.008757269349191,0.003,0,0,0.003
71.7,0.1,-0.008297726569009,-0.031667301008002,0.003,0,0,0.003
71.8,0.1,0.047774656942524,-0.046421201311608,0.003,0,0,0.003
71.9,0.1,0.008668195465932,-0.008910852791799,0.003,0,0,0.003
72,0.1,0.045485660037417,-9.18740692440787E-05,0.003,0,0,0.003
72.1,0.1,-0.018220697617315,-0.039956455790571,0.003,0,0,0.003
72.2,0.1,0.133898117512336,0.016559454970655,0.003,0,0,0.003
72.3,0.1,0.019420155257883,0.05779548990523,0.003,0,0,0.003
72.4,0.1,0.047238078423515,0.023504022582508,0.003,0,0,0.003
72.5,0.1,0.127228135965356,-0.057259571444189,0.003,0,0,0.003
72.6,0.1,-0.084319072752204,-0.075907559090461,0.003,0,0,0.003
72.7,0.1,0.050905843724767,0.121787474734462,0.003,0,0,0.003
72.8,0.1,-0.002466505597084,0.016688606270112,0.003,0,0,0.003
72.9,0.1,0.017203396456947,0.06523786998792,0.003,0,0,0.003
73,0.1,-0.060727835337826,0.028023495504707,0.003,0,0,0.003
73.1,0.1,0.040007216559244,-0.022529359800807,0.003,0,0,0.003
73.2,0.1,0.05866829590956,-0.058919188712455,0.003,0,0,0.003
73.3,0.1,0.057608476120071,-0.060613381609458,0.003,0,0,0.003
73.4,0.1,0.023824823427281,0.030946304435455,0.003,0,0,0.003
